Station_ID,Year,Month,Avg_Daily_Users,Peak_Hour_Users,Avg_Wait_Time_Min,Avg_Charging_Time_Min,Queue_Length,Energy_Delivered_kWh,Utilization_%,Fault_Count,Downtime_Hours,Revenue_INR,Customer_Rating,Sessions,Completed_Sessions,Cancelled_Sessions,Demand_Level
St0005,2024,April,147,51,17,54,5,99372,89.5,3,15,1093092,4.2,3822,3718,104,High
St0005,2024,May,257,89,22,53,8,187096,93.0,4,16,2806440,4.5,6682,6454,228,High
St0005,2024,June,230,80,21,49,7,143520,85.4,3,3,2152800,3.7,5520,5418,102,High
St0005,2024,July,246,86,21,31,6,198276,87.4,4,4,3172416,4.4,6396,6260,136,High
St0005,2024,August,138,48,13,48,6,112056,65.7,2,8,1232616,3.7,3864,3741,123,Medium
St0005,2024,September,251,87,21,54,8,247486,82.8,1,4,3959776,3.9,7279,7151,128,High
St0005,2024,October,249,87,16,53,5,125496,69.3,0,0,1254960,4.3,6972,6896,76,Medium
St0005,2024,November,172,60,22,45,7,86000,74.2,0,0,1204000,4.4,4300,4233,67,Medium
St0005,2024,December,228,79,18,43,6,183768,79.0,1,1,1837680,4.5,5928,5811,117,Medium
St0005,2025,January,256,89,23,37,6,153600,79.9,2,6,1689600,3.9,6144,6100,44,Medium
St0005,2025,February,328,114,19,42,7,304384,69.8,3,12,3956992,4.3,9512,9238,274,Medium
St0005,2025,March,308,107,26,33,7,140448,93.5,0,0,1685376,4.7,7392,7199,193,High
St0005,2025,April,163,57,21,31,7,127629,74.4,2,8,1276290,4.1,4401,4298,103,Medium
St0005,2025,May,215,75,23,36,5,102125,89.5,0,0,1021250,4.7,5375,5271,104,High
St0005,2025,June,313,109,17,48,5,202824,80.1,3,15,2433888,3.6,8451,8286,165,High
St0005,2025,July,143,50,19,49,7,128700,61.0,2,6,1544400,4.2,3575,3460,115,Medium
St0005,2025,August,274,95,16,40,4,235092,60.1,1,4,2115828,4.8,7124,7037,87,Medium
St0005,2025,September,220,77,18,40,4,153120,66.9,2,4,1990560,3.8,6380,6260,120,Medium
St0005,2025,October,343,120,16,54,5,258622,76.6,0,0,2327598,4.7,8918,8595,323,Medium
St0005,2025,November,377,131,16,33,5,211120,72.3,2,8,2744560,4.3,10556,10489,67,Medium
St0005,2025,December,292,102,17,39,6,262508,63.3,4,12,3150096,4.2,8468,8290,178,Medium
St0006,2021,January,59,20,19,49,7,47554,81.6,2,2,665756,4.4,1534,1488,46,High
St0006,2021,February,73,25,20,41,6,67014,62.7,1,1,804168,4.1,1971,1922,49,Medium
St0006,2021,March,87,30,19,38,7,40716,61.1,0,0,488592,4.7,2262,2237,25,Medium
St0006,2021,April,86,30,13,55,3,49880,46.2,4,12,648440,4.4,2494,2449,45,Low
St0006,2021,May,81,28,19,36,7,46170,81.0,4,8,600210,4.0,2430,2407,23,High
St0006,2021,June,59,20,20,31,5,38350,79.3,0,0,460200,4.7,1475,1420,55,Medium
St0006,2021,July,53,18,14,45,5,47700,60.4,4,20,429300,3.9,1325,1303,22,Medium
St0006,2021,August,105,36,15,43,5,109620,74.3,3,15,1315440,3.6,3045,3021,24,Medium
St0006,2021,September,86,30,15,54,3,49880,47.7,1,5,548680,4.1,2494,2419,75,Low
St0006,2021,October,112,39,9,55,2,58240,46.2,0,0,815360,4.7,2912,2843,69,Low
St0006,2021,November,55,19,11,49,2,40040,47.6,2,2,640640,3.8,1430,1375,55,Low
St0006,2021,December,74,25,17,39,4,55796,63.0,2,2,669552,3.7,1924,1858,66,Medium
St0006,2022,January,62,21,22,54,8,48608,71.3,0,0,680512,4.2,1736,1685,51,Medium
St0006,2022,February,80,28,19,42,7,72800,82.9,0,0,1164800,4.0,2080,2018,62,High
St0006,2022,March,95,33,14,42,5,54625,49.3,4,16,600875,4.2,2375,2286,89,Low
St0006,2022,April,98,34,19,46,5,70560,61.6,3,12,1058400,4.5,2352,2284,68,Medium
St0006,2022,May,65,22,22,35,8,57460,80.2,0,0,861900,4.2,1690,1634,56,High
St0006,2022,June,84,29,10,31,3,51744,49.3,2,2,620928,3.9,2352,2280,72,Low
St0006,2022,July,118,41,17,51,5,111510,71.3,3,3,1449630,4.1,3186,3102,84,Medium
St0006,2022,August,116,40,20,34,5,54288,84.4,4,16,705744,4.6,3016,2895,121,High
St0006,2022,September,59,20,17,42,6,45725,57.2,1,4,502975,4.1,1475,1458,17,Low
St0006,2022,October,139,48,13,31,3,124961,51.4,1,5,1374571,4.2,4031,3913,118,Low
St0006,2022,November,80,28,20,37,7,65280,82.2,1,1,913920,4.3,1920,1891,29,High
St0006,2022,December,138,48,19,47,6,99360,56.6,4,4,1192320,3.9,4140,4058,82,Low
St0006,2023,January,83,29,13,31,5,58266,56.8,2,10,873990,4.0,2241,2211,30,Low
St0006,2023,February,92,32,18,43,6,96048,66.5,1,4,1536768,4.8,2668,2636,32,Medium
St0006,2023,March,139,48,12,48,5,72280,52.5,4,8,1156480,3.8,3614,3481,133,Low
St0006,2023,April,110,38,12,42,4,47520,58.5,1,3,522720,4.4,2640,2607,33,Low
St0006,2023,May,77,26,18,36,4,63525,63.2,2,6,698775,4.6,1925,1851,74,Medium
St0006,2023,June,150,52,23,52,5,126000,77.3,0,0,2016000,4.3,4200,4072,128,Medium
St0006,2023,July,100,35,13,33,3,50000,53.5,1,3,650000,3.9,2500,2462,38,Low
St0006,2023,August,118,41,24,38,7,67850,87.5,0,0,746350,4.0,2950,2930,20,High
St0006,2023,September,108,37,19,47,7,64800,70.6,4,12,712800,3.6,2592,2559,33,Medium
St0006,2023,October,90,31,23,53,5,73080,84.1,2,6,1023120,4.5,2520,2430,90,High
St0006,2023,November,117,40,17,41,5,63180,58.4,4,12,947700,4.3,3159,3048,111,Low
St0006,2023,December,75,26,23,43,8,59400,77.5,1,5,712800,4.5,1800,1740,60,Medium
St0006,2024,January,100,35,23,44,8,63800,86.2,2,2,701800,3.7,2900,2802,98,High
St0006,2024,February,138,48,12,31,6,114816,56.1,1,4,1607424,4.0,3588,3519,69,Low
St0006,2024,March,112,39,21,50,5,75600,81.7,2,10,907200,3.9,3024,2957,67,High
St0006,2024,April,114,39,16,55,5,98952,65.8,3,3,1484280,3.6,3192,3134,58,Medium
St0006,2024,May,79,27,24,42,8,61857,84.8,2,10,742284,3.8,2291,2270,21,High
St0006,2024,June,156,54,15,43,3,139776,61.2,0,0,2236416,4.3,4368,4236,132,Medium
St0006,2024,July,82,28,20,41,6,71750,71.5,0,0,1076250,4.1,2050,1979,71,Medium
St0006,2024,August,87,30,15,52,3,63075,63.6,3,6,567675,4.2,2175,2135,40,Medium
St0006,2024,September,110,38,23,41,8,50160,80.4,2,6,702240,4.4,2640,2568,72,High
St0006,2024,October,166,58,15,45,5,92960,79.2,4,4,1394400,3.9,4648,4574,74,Medium
St0006,2024,November,197,68,13,48,4,143416,66.4,1,1,1577576,4.3,5516,5471,45,Medium
St0006,2024,December,86,30,23,48,8,74304,83.7,2,10,1040256,4.0,2064,2017,47,High
St0006,2025,January,154,53,22,35,6,137214,81.3,3,3,1783782,4.7,4158,3992,166,High
St0006,2025,February,147,51,23,51,7,76734,95.2,0,0,690606,3.8,4263,4156,107,High
St0006,2025,March,195,68,19,33,4,115830,91.1,4,8,1737450,3.6,5265,5085,180,High
St0006,2025,April,186,65,12,33,5,165726,57.8,2,8,2154438,4.6,5022,4921,101,Low
St0006,2025,May,202,70,19,55,7,169882,91.6,1,1,2038584,4.8,5858,5655,203,High
St0006,2025,June,167,58,19,42,5,101703,75.3,4,16,1627248,4.5,4843,4803,40,Medium
St0006,2025,July,151,52,25,39,7,84560,88.6,4,4,1014720,3.8,4228,4191,37,High
St0006,2025,August,137,47,23,50,7,83433,82.5,1,5,1251495,3.9,3973,3927,46,High
St0006,2025,September,173,60,18,37,4,176460,64.9,4,20,1764600,4.4,5190,5053,137,Medium
St0006,2025,October,215,75,22,47,8,156735,92.9,1,1,2037555,3.8,5805,5749,56,High
St0006,2025,November,170,59,15,32,6,93840,75.7,3,15,1032240,4.1,4080,3996,84,Medium
St0006,2025,December,122,42,18,36,6,108702,91.3,2,2,1087020,4.5,3294,3249,45,High
St0007,2021,January,140,49,16,54,7,100800,51.2,3,12,907200,3.7,4200,4111,89,Low
St0007,2021,February,247,86,12,40,5,207480,59.0,4,16,3112200,4.4,5928,5824,104,Low
St0007,2021,March,220,77,17,52,5,204160,60.7,3,6,2041600,3.9,6380,6232,148,Medium
St0007,2021,April,233,81,11,33,5,137004,51.1,0,0,1918056,4.3,6524,6478,46,Low
St0007,2021,May,216,75,14,52,3,219240,45.9,1,4,2630880,4.4,6264,6031,233,Low
St0007,2021,June,206,72,23,32,5,117832,76.8,0,0,1885312,4.8,5356,5187,169,Medium
St0007,2021,July,170,59,16,50,4,91800,56.5,3,6,918000,4.0,5100,5030,70,Low
St0007,2021,August,105,36,12,48,3,94500,52.0,2,10,1228500,3.7,3150,3107,43,Low
St0007,2021,September,153,53,15,44,3,146421,69.0,3,3,1610631,3.9,4437,4388,49,Medium
St0007,2021,October,235,82,15,40,6,174840,70.5,0,0,2272920,4.7,5640,5471,169,Medium
St0007,2021,November,241,84,15,33,6,151830,58.0,3,9,1366470,4.5,7230,6990,240,Low
St0007,2021,December,267,93,17,50,7,115344,57.5,2,8,1499472,3.7,6408,6281,127,Low
St0007,2022,January,154,53,15,40,3,143220,63.6,1,5,2148300,4.7,4620,4596,24,Medium
St0007,2022,February,232,81,21,39,6,132704,79.6,1,2,1459744,4.4,6032,5879,153,Medium
St0007,2022,March,263,92,23,35,6,195672,82.3,1,5,2152392,4.7,6312,6202,110,High
St0007,2022,April,197,68,19,42,6,187544,79.1,1,2,2438072,4.5,5516,5411,105,Medium
St0007,2022,May,263,92,14,47,3,218816,63.4,4,4,2844608,3.7,6838,6652,186,Medium
St0007,2022,June,260,91,16,44,7,233740,52.3,0,0,2804880,4.2,7540,7436,104,Low
St0007,2022,July,286,100,15,50,5,208208,51.9,1,5,1873872,4.6,8008,7885,123,Low
St0007,2022,August,251,87,14,38,5,175700,65.8,1,1,1581300,4.2,6275,6096,179,Medium
St0007,2022,September,260,91,18,35,5,211120,70.1,4,20,2955680,3.6,7540,7347,193,Medium
St0007,2022,October,350,122,16,39,7,313600,84.2,0,0,3763200,4.0,9800,9570,230,High
St0007,2022,November,219,76,11,47,3,165126,52.0,0,0,2476890,4.3,6351,6121,230,Low
St0007,2022,December,153,53,19,53,6,139230,56.2,1,5,1392300,4.8,3978,3830,148,Low
St0007,2023,January,282,98,16,41,6,169200,57.6,4,12,2368800,3.9,6768,6716,52,Low
St0007,2023,February,222,77,21,34,5,119880,88.9,2,10,1678320,4.1,5994,5805,189,High
St0007,2023,March,335,117,20,51,5,180900,68.4,3,6,1809000,4.2,10050,9826,224,Medium
St0007,2023,April,211,73,22,44,5,128499,83.0,0,0,1798986,4.1,6119,6043,76,High
St0007,2023,May,261,91,22,39,6,249777,77.3,3,12,2997324,4.3,7569,7349,220,Medium
St0007,2023,June,334,116,12,33,5,339010,58.3,0,0,4068120,4.5,9686,9316,370,Low
St0007,2023,July,182,63,21,51,6,152880,73.1,3,15,2140320,3.6,5096,4897,199,Medium
St0007,2023,August,173,60,11,50,5,130442,55.0,0,0,1956630,4.8,5017,4912,105,Low
St0007,2023,September,344,120,15,52,3,209496,52.5,3,3,1885464,4.3,9976,9598,378,Low
St0007,2023,October,240,84,16,34,4,180960,61.9,4,8,1809600,4.0,6960,6755,205,Medium
St0007,2023,November,178,62,17,40,4,157352,75.8,1,1,2360280,4.3,4628,4492,136,Medium
St0007,2023,December,389,136,20,34,5,293306,88.0,0,0,3519672,4.0,10114,9755,359,High
St0007,2024,January,357,124,24,37,8,337365,92.4,0,0,3036285,4.6,9639,9279,360,High
St0007,2024,February,317,110,24,50,6,206050,86.3,0,0,2266550,4.8,7925,7794,131,High
St0007,2024,March,311,108,19,53,7,171050,84.3,0,0,1710500,4.0,7775,7613,162,High
St0007,2024,April,387,135,17,31,5,301860,70.0,0,0,4829760,3.9,11610,11352,258,Medium
St0007,2024,May,379,132,19,43,7,303200,88.9,1,5,4548000,4.6,9475,9351,124,High
St0007,2024,June,244,85,17,36,6,197640,82.6,2,10,2964600,4.0,6588,6333,255,High
St0007,2024,July,232,81,22,42,5,207872,90.4,2,2,2910208,4.5,6496,6271,225,High
St0007,2024,August,189,66,20,46,6,113400,69.1,0,0,1134000,4.2,4725,4686,39,Medium
St0007,2024,September,270,94,22,53,7,154440,76.2,4,12,2471040,3.9,7020,6929,91,Medium
St0007,2024,October,288,100,22,31,7,151200,71.4,4,12,1965600,4.3,7200,6925,275,Medium
St0007,2024,November,414,144,18,51,5,290628,69.9,2,6,3196908,3.8,11178,10788,390,Medium
St0007,2024,December,327,114,17,33,4,225630,75.3,0,0,3610080,4.4,9810,9664,146,Medium
St0007,2025,January,266,93,20,41,8,215992,94.6,3,12,2591904,4.2,7714,7648,66,High
St0007,2025,February,214,74,15,53,5,209720,70.9,0,0,2516640,4.2,5992,5824,168,Medium
St0007,2025,March,204,71,19,39,7,137088,57.0,4,16,1919232,4.0,4896,4778,118,Low
St0007,2025,April,336,117,23,49,7,253344,96.4,1,1,3546816,4.1,9744,9393,351,High
St0007,2025,May,428,149,17,39,6,446832,84.5,3,9,4468320,3.8,12412,12012,400,High
St0007,2025,June,379,132,24,43,6,347922,89.6,4,16,3131298,3.6,10233,10175,58,High
St0007,2025,July,449,157,16,53,4,471450,74.2,4,20,6600300,3.9,13470,13167,303,Medium
St0007,2025,August,318,111,19,43,7,231504,86.6,2,6,2778048,4.6,8904,8579,325,High
St0007,2025,September,354,123,13,31,4,257712,66.6,4,12,2319408,4.5,9912,9640,272,Medium
St0007,2025,October,491,171,12,52,4,302456,60.0,2,6,3629472,4.3,13748,13394,354,Low
St0007,2025,November,343,120,17,52,5,278516,75.3,1,5,2506644,4.7,9604,9301,303,Medium
St0007,2025,December,292,102,23,34,5,287912,95.6,0,0,2879120,4.7,8468,8402,66,High
St0008,2021,January,58,20,20,52,7,34684,82.5,3,15,346840,4.6,1508,1497,11,High
St0008,2021,February,65,22,19,48,5,65520,77.6,4,8,917280,3.9,1820,1781,39,Medium
St0008,2021,March,62,21,15,36,4,55738,76.3,1,4,891808,4.5,1798,1759,39,Medium
St0008,2021,April,51,17,11,48,4,37944,48.4,4,20,531216,3.5,1224,1215,9,Low
St0008,2021,May,37,12,17,39,4,31968,47.9,3,15,415584,3.9,999,988,11,Low
St0008,2021,June,36,12,13,36,5,32256,57.5,3,9,322560,4.3,1008,989,19,Low
St0008,2021,July,61,21,22,48,6,60390,70.7,1,3,966240,3.9,1830,1781,49,Medium
St0008,2021,August,56,19,18,49,4,30576,82.2,0,0,336336,4.7,1456,1398,58,High
St0008,2021,September,60,21,14,44,3,48000,70.1,4,16,432000,3.5,1500,1484,16,Medium
St0008,2021,October,38,13,21,36,5,37620,74.7,0,0,338580,4.5,1140,1133,7,Medium
St0008,2021,November,40,14,17,53,5,30240,69.4,2,8,332640,3.8,1120,1081,39,Medium
St0008,2021,December,52,18,10,36,4,31096,54.0,3,9,466440,4.7,1352,1309,43,Low
St0008,2022,January,70,24,22,38,8,52920,77.1,3,3,529200,4.0,1960,1936,24,Medium
St0008,2022,February,47,16,14,49,4,26790,48.1,0,0,375060,4.9,1410,1390,20,Low
St0008,2022,March,74,25,12,30,3,49950,49.0,4,16,599400,4.2,1850,1833,17,Low
St0008,2022,April,74,25,11,32,3,70818,59.2,3,3,849816,3.7,2146,2117,29,Low
St0008,2022,May,37,12,19,52,4,30784,73.5,3,3,492544,4.0,962,929,33,Medium
St0008,2022,June,46,16,24,44,9,45356,80.1,2,8,680340,4.5,1334,1321,13,High
St0008,2022,July,51,17,23,45,7,27540,77.7,3,15,413100,3.7,1377,1358,19,Medium
St0008,2022,August,68,23,21,51,6,49300,83.6,2,6,640900,4.0,1972,1927,45,High
St0008,2022,September,86,30,23,54,7,46440,83.7,1,1,650160,4.8,2322,2265,57,High
St0008,2022,October,43,15,17,51,5,38657,61.7,1,5,347913,3.8,1247,1229,18,Medium
St0008,2022,November,81,28,14,48,6,84564,69.2,4,12,930204,3.6,2349,2285,64,Medium
St0008,2022,December,66,23,16,48,5,30888,69.5,2,10,277992,4.4,1716,1665,51,Medium
St0008,2023,January,60,21,20,32,6,32400,72.5,2,2,291600,4.2,1800,1761,39,Medium
St0008,2023,February,58,20,19,48,7,31900,89.7,2,6,287100,4.4,1450,1396,54,High
St0008,2023,March,54,18,13,44,6,45360,66.7,0,0,635040,4.0,1296,1262,34,Medium
St0008,2023,April,62,21,24,30,9,54250,87.7,4,8,759500,3.7,1550,1522,28,High
St0008,2023,May,79,27,16,46,7,65728,76.6,3,3,985920,4.3,2054,1981,73,Medium
St0008,2023,June,75,26,21,53,7,36000,78.6,4,8,360000,3.9,1800,1739,61,Medium
St0008,2023,July,61,21,17,50,6,26352,89.8,1,1,421632,4.3,1464,1443,21,High
St0008,2023,August,69,24,20,30,8,50025,67.8,1,3,550275,4.1,1725,1664,61,Medium
St0008,2023,September,87,30,15,44,5,87696,70.8,0,0,876960,4.1,2436,2366,70,Medium
St0008,2023,October,81,28,16,35,5,68040,56.0,0,0,1020600,4.5,2268,2195,73,Low
St0008,2023,November,55,19,15,41,5,40040,63.7,3,3,600600,4.2,1430,1408,22,Medium
St0008,2023,December,70,24,21,46,6,50750,71.2,2,10,812000,4.6,1750,1704,46,Medium
St0008,2024,January,58,20,15,53,3,30856,63.8,4,8,401128,4.3,1624,1573,51,Medium
St0008,2024,February,78,27,19,41,7,46644,66.4,2,8,699660,4.3,2028,1969,59,Medium
St0008,2024,March,71,24,12,49,4,53534,60.0,2,6,481806,4.1,1846,1783,63,Low
St0008,2024,April,116,40,20,48,5,80040,69.3,3,12,960480,4.1,3480,3460,20,Medium
St0008,2024,May,96,33,16,48,5,69984,55.7,4,12,1049760,4.3,2592,2541,51,Low
St0008,2024,June,87,30,17,47,5,73080,57.7,1,3,657720,4.4,2436,2365,71,Low
St0008,2024,July,105,36,12,33,3,57330,60.1,3,6,687960,4.2,2730,2626,104,Medium
St0008,2024,August,65,22,23,55,7,50375,89.5,1,3,503750,4.6,1625,1580,45,High
St0008,2024,September,109,38,19,38,7,73575,76.0,2,4,735750,4.2,2725,2617,108,Medium
St0008,2024,October,94,32,15,47,6,51324,64.8,4,16,769860,3.5,2444,2368,76,Medium
St0008,2024,November,100,35,26,45,9,108000,92.8,1,2,1296000,4.1,3000,2981,19,High
St0008,2024,December,109,38,17,51,5,103005,62.9,2,8,1030050,4.7,2943,2873,70,Medium
St0008,2025,January,57,19,18,49,7,59508,80.7,3,9,833112,4.3,1653,1642,11,High
St0008,2025,February,73,25,18,54,5,65408,84.5,4,8,850304,4.4,2044,1999,45,High
St0008,2025,March,56,19,23,31,6,51744,86.3,0,0,776160,4.8,1568,1530,38,High
St0008,2025,April,128,44,26,31,7,64000,94.7,4,4,1024000,4.5,3200,3111,89,High
St0008,2025,May,85,29,19,36,7,91800,75.1,3,3,1468800,4.3,2550,2478,72,Medium
St0008,2025,June,97,33,23,47,6,101268,78.2,3,3,1417752,4.4,2813,2717,96,Medium
St0008,2025,July,62,21,23,36,7,31248,94.4,4,4,312480,3.6,1736,1671,65,High
St0008,2025,August,106,37,18,37,7,84800,79.3,2,6,1102400,4.5,2650,2549,101,Medium
St0008,2025,September,133,46,20,36,7,103075,64.3,0,0,927675,4.0,3325,3242,83,Medium
St0008,2025,October,128,44,27,52,7,65664,96.9,1,5,787968,4.1,3456,3428,28,High
St0008,2025,November,69,24,18,33,6,62100,91.4,2,8,931500,4.4,1725,1687,38,High
St0008,2025,December,144,50,20,35,6,129600,93.9,2,4,1944000,3.7,4320,4216,104,High
St0009,2021,January,142,49,22,30,6,93720,75.3,0,0,1124640,4.6,4260,4227,33,Medium
St0009,2021,February,134,46,23,48,8,124620,83.3,1,1,1744680,3.8,4020,3859,161,High
St0009,2021,March,111,38,19,31,6,74037,68.1,2,8,666333,3.9,3219,3132,87,Medium
St0009,2021,April,60,21,18,35,5,42000,79.1,4,20,630000,4.1,1500,1469,31,Medium
St0009,2021,May,114,39,13,36,6,68400,47.6,1,3,820800,3.8,3420,3368,52,Low
St0009,2021,June,113,39,13,42,4,114695,48.3,3,12,1261645,3.6,3277,3168,109,Low
St0009,2021,July,101,35,18,51,5,47268,60.3,3,3,472680,4.5,2626,2530,96,Medium
St0009,2021,August,141,49,19,37,4,98136,82.4,3,12,1177632,3.9,4089,4033,56,High
St0009,2021,September,73,25,9,32,2,36792,48.9,2,8,441504,4.5,1752,1684,68,Low
St0009,2021,October,160,56,15,40,4,108000,59.8,1,2,1512000,4.7,4320,4208,112,Low
St0009,2021,November,142,49,20,40,6,127232,67.6,2,8,1145088,4.1,3976,3830,146,Medium
St0009,2021,December,116,40,16,38,7,104400,73.5,4,16,939600,3.6,3480,3371,109,Medium
St0009,2022,January,113,39,19,39,6,61698,58.4,3,9,740376,4.3,2938,2871,67,Low
St0009,2022,February,118,41,19,46,4,59472,68.6,4,16,535248,4.3,2832,2746,86,Medium
St0009,2022,March,172,60,10,31,4,124700,51.6,4,16,1621100,4.4,4300,4129,171,Low
St0009,2022,April,108,37,17,49,6,72576,51.5,0,0,1088640,4.9,2592,2490,102,Low
St0009,2022,May,163,57,20,43,7,97800,75.6,0,0,1369200,4.1,4075,4010,65,Medium
St0009,2022,June,117,40,15,35,3,70200,68.6,1,4,772200,4.7,2925,2827,98,Medium
St0009,2022,July,124,43,21,30,6,114576,72.0,4,8,1604064,3.6,3472,3347,125,Medium
St0009,2022,August,141,49,18,53,5,98982,58.6,3,3,1385748,4.2,3666,3624,42,Low
St0009,2022,September,153,53,13,53,5,93177,49.2,3,15,931770,4.4,4437,4330,107,Low
St0009,2022,October,181,63,17,45,4,108238,75.8,4,4,1407094,4.1,4706,4660,46,Medium
St0009,2022,November,98,34,11,39,5,71442,58.5,3,9,1143072,4.3,2646,2546,100,Low
St0009,2022,December,142,49,12,33,3,71568,57.2,2,10,1145088,4.7,3408,3274,134,Low
St0009,2023,January,191,66,21,51,6,171709,81.9,3,12,2575635,4.1,5539,5346,193,High
St0009,2023,February,154,53,20,50,6,124740,76.7,0,0,1122660,4.4,4620,4564,56,Medium
St0009,2023,March,103,36,22,55,5,68701,86.3,0,0,1099216,4.0,2987,2969,18,High
St0009,2023,April,154,53,25,40,8,129360,86.5,0,0,1940400,4.0,4312,4236,76,High
St0009,2023,May,143,50,21,34,8,131274,77.7,4,8,1575288,3.5,3861,3804,57,Medium
St0009,2023,June,164,57,14,50,6,141696,56.2,2,6,1842048,4.7,3936,3851,85,Low
St0009,2023,July,189,66,19,47,6,163296,58.2,0,0,2122848,4.2,4536,4430,106,Low
St0009,2023,August,136,47,19,55,7,110976,59.4,1,5,1553664,4.4,3264,3218,46,Low
St0009,2023,September,113,39,19,46,7,62376,69.4,3,12,935640,4.1,2712,2658,54,Medium
St0009,2023,October,237,82,19,40,6,159264,57.5,2,10,2548224,3.9,5688,5546,142,Low
St0009,2023,November,211,73,16,45,5,183148,62.5,1,5,1831480,4.1,5908,5672,236,Medium
St0009,2023,December,171,59,11,34,5,98496,54.7,4,20,1575936,3.6,4104,4051,53,Low
St0009,2024,January,230,80,12,47,5,193430,55.7,1,3,2514590,3.9,6670,6556,114,Low
St0009,2024,February,101,35,14,38,5,57267,74.5,0,0,515403,4.2,2727,2706,21,Medium
St0009,2024,March,116,40,18,41,7,100920,60.6,1,5,1311960,4.6,3480,3427,53,Medium
St0009,2024,April,166,58,14,30,4,124500,66.1,2,8,1245000,3.7,4150,4086,64,Medium
St0009,2024,May,179,62,18,46,7,155372,84.7,2,4,2330580,4.4,5012,4933,79,High
St0009,2024,June,229,80,13,49,6,137400,62.1,0,0,1923600,4.9,5496,5439,57,Medium
St0009,2024,July,130,45,21,51,6,116480,74.1,2,6,1747200,4.1,3640,3541,99,Medium
St0009,2024,August,226,79,15,42,3,155940,75.9,3,15,1871280,3.7,6780,6654,126,Medium
St0009,2024,September,163,57,14,45,6,101875,70.1,1,1,1528125,3.7,4075,3939,136,Medium
St0009,2024,October,132,46,24,50,9,75240,93.2,3,9,1203840,4.4,3960,3858,102,High
St0009,2024,November,226,79,14,53,3,229390,67.9,1,2,3670240,4.3,6554,6414,140,Medium
St0009,2024,December,157,54,20,55,5,89019,75.0,2,6,890190,3.7,4239,4125,114,Medium
St0009,2025,January,213,74,23,46,6,160602,88.1,1,5,2409030,4.1,6177,5939,238,High
St0009,2025,February,203,71,15,40,6,176204,59.2,0,0,2643060,4.8,5684,5529,155,Low
St0009,2025,March,128,44,20,40,5,116480,90.8,3,3,1630720,3.8,3328,3231,97,High
St0009,2025,April,222,77,22,53,8,213120,81.6,1,4,2770560,4.3,6660,6429,231,High
St0009,2025,May,143,50,16,36,5,110825,76.2,0,0,997425,3.9,3575,3454,121,Medium
St0009,2025,June,240,84,26,38,8,180960,93.9,1,3,1990560,4.1,6240,5999,241,High
St0009,2025,July,133,46,17,55,4,82992,81.0,2,4,746928,3.9,3458,3330,128,High
St0009,2025,August,176,61,16,35,6,122496,82.2,2,10,1224960,3.9,4224,4139,85,High
St0009,2025,September,148,51,15,41,6,115884,62.7,1,3,1274724,4.1,4292,4201,91,Medium
St0009,2025,October,148,51,12,55,5,142080,63.9,3,6,1278720,4.1,4440,4270,170,Medium
St0009,2025,November,228,79,15,42,6,121296,76.0,1,1,1576848,4.2,6384,6272,112,Medium
St0009,2025,December,269,94,19,32,7,208475,73.9,0,0,1876275,3.9,6725,6516,209,Medium
St0010,2021,January,131,45,19,54,5,62880,56.3,3,9,565920,4.0,3144,3123,21,Low
St0010,2021,February,104,36,18,37,4,84864,82.7,3,12,763776,4.6,2496,2434,62,High
St0010,2021,March,140,49,17,44,4,94500,84.7,2,2,1228500,4.7,3780,3737,43,High
St0010,2021,April,125,43,12,43,6,77625,61.2,4,8,698625,3.5,3375,3338,37,Medium
St0010,2021,May,90,31,14,51,6,57420,63.5,3,15,631620,4.6,2610,2573,37,Medium
St0010,2021,June,67,23,14,32,6,46900,56.2,1,2,515900,4.7,1876,1806,70,Low
St0010,2021,July,142,49,16,46,7,129220,64.5,2,6,1162980,4.6,3692,3664,28,Medium
St0010,2021,August,104,36,22,32,6,98280,83.1,0,0,1277640,4.2,2808,2792,16,High
St0010,2021,September,133,46,11,37,4,73150,58.1,3,3,1097250,4.3,3325,3209,116,Low
St0010,2021,October,162,56,11,39,2,98658,46.3,0,0,1085238,4.3,4698,4518,180,Low
St0010,2021,November,84,29,18,52,5,40320,76.0,1,1,483840,4.8,2016,1974,42,Medium
St0010,2021,December,147,51,15,48,4,103194,76.2,4,12,1651104,4.5,3969,3845,124,Medium
St0010,2022,January,77,26,19,51,6,46200,65.5,4,4,462000,4.6,1925,1876,49,Medium
