Year,Month,Month_No,State,City,2W,3W,4W,Bus,Goods,Total_EV
2021,June,6,Rajasthan,Ajmer,900,168,126,11,50,1255
2021,June,6,West Bengal,Kolkata,1100,206,154,13,61,1534
2021,June,6,West Bengal,Howrah,1002,188,141,12,56,1399
2021,June,6,West Bengal,Siliguri,1052,197,148,13,59,1469
2021,June,6,West Bengal,Durgapur,934,175,131,11,52,1303
2021,June,6,West Bengal,Asansol,1163,218,163,14,65,1623
2021,June,6,Andhra Pradesh,Visakhapatnam,1160,217,163,14,65,1619
2021,June,6,Andhra Pradesh,Vijayawada,1072,201,150,13,60,1496
2021,June,6,Andhra Pradesh,Guntur,1058,198,148,13,59,1476
2021,June,6,Andhra Pradesh,Tirupati,1026,192,144,12,57,1431
2021,June,6,Andhra Pradesh,Kurnool,918,172,129,11,51,1281
2021,June,6,Madhya Pradesh,Bhopal,1100,206,154,13,61,1534
2021,June,6,Madhya Pradesh,Indore,1127,211,158,14,63,1573
2021,June,6,Madhya Pradesh,Jabalpur,1137,213,159,14,63,1586
2021,June,6,Madhya Pradesh,Gwalior,1128,211,158,14,63,1574
2021,June,6,Madhya Pradesh,Ujjain,1087,203,152,13,61,1516
2021,June,6,Punjab,Ludhiana,1228,230,172,15,69,1714
2021,June,6,Punjab,Amritsar,1126,211,158,14,63,1572
2021,June,6,Punjab,Jalandhar,1162,218,163,14,65,1622
2021,June,6,Punjab,Patiala,942,176,132,11,53,1314
2021,June,6,Punjab,Bathinda,1176,220,165,14,66,1641
2021,June,6,Bihar,Patna,1190,223,167,14,66,1660
2021,June,6,Bihar,Gaya,848,159,119,10,47,1183
2021,June,6,Bihar,Muzaffarpur,1170,219,164,14,65,1632
2021,June,6,Bihar,Bhagalpur,1027,192,144,12,57,1432
2021,June,6,Bihar,Purnia,968,181,136,12,54,1351
2021,June,6,Odisha,Bhubaneswar,982,184,138,12,55,1371
2021,June,6,Odisha,Cuttack,1054,197,148,13,59,1471
2021,June,6,Odisha,Rourkela,947,177,133,11,53,1321
2021,June,6,Odisha,Sambalpur,1096,205,154,13,61,1529
2021,June,6,Odisha,Berhampur,1096,205,154,13,61,1529
2021,June,6,Assam,Guwahati,994,186,139,12,55,1386
2021,June,6,Assam,Silchar,969,181,136,12,54,1352
2021,June,6,Assam,Dibrugarh,1041,195,146,13,58,1453
2021,June,6,Assam,Jorhat,873,163,122,10,49,1217
2021,June,6,Assam,Nagaon,1079,202,151,13,60,1505
2021,July,7,Maharashtra,Mumbai,1541,288,216,19,86,2150
2021,July,7,Maharashtra,Pune,2063,386,290,25,116,2880
2021,July,7,Maharashtra,Nagpur,2030,380,285,25,114,2834
2021,July,7,Maharashtra,Nashik,1720,322,241,21,96,2400
2021,July,7,Maharashtra,Aurangabad,1738,325,244,21,97,2425
2021,July,7,Karnataka,Bengaluru,1570,294,220,19,88,2191
2021,July,7,Karnataka,Mysuru,1829,342,257,22,102,2552
2021,July,7,Karnataka,Hubballi,1993,373,280,24,112,2782
2021,July,7,Karnataka,Mangaluru,1476,276,207,18,83,2060
2021,July,7,Karnataka,Belagavi,1661,311,233,20,93,2318
2021,July,7,Tamil Nadu,Chennai,2076,389,292,25,116,2898
2021,July,7,Tamil Nadu,Coimbatore,1596,299,224,19,89,2227
2021,July,7,Tamil Nadu,Madurai,2043,383,287,25,114,2852
2021,July,7,Tamil Nadu,Salem,1739,326,244,21,97,2427
2021,July,7,Tamil Nadu,Tiruchirappalli,1947,365,273,24,109,2718
2021,July,7,Telangana,Hyderabad,1010,189,142,12,56,1409
2021,July,7,Telangana,Warangal,1132,212,159,14,63,1580
2021,July,7,Telangana,Karimnagar,1195,224,168,14,67,1668
2021,July,7,Telangana,Nizamabad,1183,221,166,14,66,1650
2021,July,7,Telangana,Khammam,904,169,127,11,50,1261
2021,July,7,Gujarat,Ahmedabad,1008,189,141,12,56,1406
2021,July,7,Gujarat,Surat,1152,216,162,14,64,1608
2021,July,7,Gujarat,Vadodara,859,161,120,10,48,1198
2021,July,7,Gujarat,Rajkot,1207,226,169,15,67,1684
2021,July,7,Gujarat,Bhavnagar,1219,228,171,15,68,1701
2021,July,7,Uttar Pradesh,Lucknow,2015,377,283,25,113,2813
2021,July,7,Uttar Pradesh,Kanpur,1775,332,249,22,99,2477
2021,July,7,Uttar Pradesh,Agra,1697,318,238,21,95,2369
2021,July,7,Uttar Pradesh,Varanasi,1974,370,277,24,111,2756
2021,July,7,Uttar Pradesh,Prayagraj,2014,377,283,25,113,2812
2021,July,7,Kerala,Thiruvananthapuram,968,181,136,12,54,1351
2021,July,7,Kerala,Kochi,1211,227,170,15,68,1691
2021,July,7,Kerala,Kozhikode,863,161,121,10,48,1203
2021,July,7,Kerala,Thrissur,961,180,135,12,54,1342
2021,July,7,Kerala,Kollam,875,164,123,10,49,1221
2021,July,7,Rajasthan,Jaipur,983,184,138,12,55,1372
2021,July,7,Rajasthan,Jodhpur,961,180,135,12,54,1342
2021,July,7,Rajasthan,Udaipur,1009,189,142,12,56,1408
2021,July,7,Rajasthan,Kota,862,161,121,10,48,1202
2021,July,7,Rajasthan,Ajmer,1131,212,159,14,63,1579
2021,July,7,West Bengal,Kolkata,920,172,129,11,51,1283
2021,July,7,West Bengal,Howrah,1030,193,144,12,57,1436
2021,July,7,West Bengal,Siliguri,1189,223,167,14,66,1659
2021,July,7,West Bengal,Durgapur,997,187,140,12,56,1392
2021,July,7,West Bengal,Asansol,872,163,122,10,49,1216
2021,July,7,Andhra Pradesh,Visakhapatnam,1188,222,167,14,66,1657
2021,July,7,Andhra Pradesh,Vijayawada,863,161,121,10,48,1203
2021,July,7,Andhra Pradesh,Guntur,977,183,137,12,54,1363
2021,July,7,Andhra Pradesh,Tirupati,1064,199,149,13,59,1484
2021,July,7,Andhra Pradesh,Kurnool,1230,230,173,15,69,1717
2021,July,7,Madhya Pradesh,Bhopal,981,183,137,12,55,1368
2021,July,7,Madhya Pradesh,Indore,1049,196,147,13,59,1464
2021,July,7,Madhya Pradesh,Jabalpur,1120,210,157,14,63,1564
2021,July,7,Madhya Pradesh,Gwalior,1159,217,163,14,65,1618
2021,July,7,Madhya Pradesh,Ujjain,1036,194,145,12,58,1445
2021,July,7,Punjab,Ludhiana,1165,218,163,14,65,1625
2021,July,7,Punjab,Amritsar,1101,206,154,13,61,1535
2021,July,7,Punjab,Jalandhar,1113,208,156,13,62,1552
2021,July,7,Punjab,Patiala,1046,196,147,13,58,1460
2021,July,7,Punjab,Bathinda,886,166,124,11,49,1236
2021,July,7,Bihar,Patna,1137,213,159,14,63,1586
2021,July,7,Bihar,Gaya,1071,200,150,13,60,1494
2021,July,7,Bihar,Muzaffarpur,994,186,139,12,55,1386
2021,July,7,Bihar,Bhagalpur,1004,188,141,12,56,1401
2021,July,7,Bihar,Purnia,989,185,139,12,55,1380
2021,July,7,Odisha,Bhubaneswar,942,176,132,11,53,1314
2021,July,7,Odisha,Cuttack,1188,222,167,14,66,1657
2021,July,7,Odisha,Rourkela,918,172,129,11,51,1281
2021,July,7,Odisha,Sambalpur,1113,208,156,13,62,1552
2021,July,7,Odisha,Berhampur,1150,215,161,14,64,1604
2021,July,7,Assam,Guwahati,855,160,120,10,48,1193
2021,July,7,Assam,Silchar,958,179,134,11,53,1335
2021,July,7,Assam,Dibrugarh,1021,191,143,12,57,1424
2021,July,7,Assam,Jorhat,1097,205,154,13,61,1530
2021,July,7,Assam,Nagaon,1071,200,150,13,60,1494
2021,August,8,Maharashtra,Mumbai,1680,315,236,21,94,2346
2021,August,8,Maharashtra,Pune,2089,391,293,26,117,2916
2021,August,8,Maharashtra,Nagpur,1735,325,244,21,97,2422
2021,August,8,Maharashtra,Nashik,1668,312,234,20,93,2327
2021,August,8,Maharashtra,Aurangabad,2081,390,292,26,117,2906
2021,August,8,Karnataka,Bengaluru,1927,361,271,24,108,2691
2021,August,8,Karnataka,Mysuru,1730,324,243,21,97,2415
2021,August,8,Karnataka,Hubballi,1824,342,256,22,102,2546
2021,August,8,Karnataka,Mangaluru,1692,317,238,21,95,2363
2021,August,8,Karnataka,Belagavi,1487,278,209,18,83,2075
2021,August,8,Tamil Nadu,Chennai,1484,278,208,18,83,2071
2021,August,8,Tamil Nadu,Coimbatore,1929,361,271,24,108,2693
2021,August,8,Tamil Nadu,Madurai,2106,395,296,26,118,2941
2021,August,8,Tamil Nadu,Salem,1791,335,251,22,100,2499
2021,August,8,Tamil Nadu,Tiruchirappalli,2029,380,285,25,114,2833
2021,August,8,Telangana,Hyderabad,1222,229,171,15,68,1705
2021,August,8,Telangana,Warangal,848,159,119,10,47,1183
2021,August,8,Telangana,Karimnagar,1165,218,163,14,65,1625
2021,August,8,Telangana,Nizamabad,1219,228,171,15,68,1701
2021,August,8,Telangana,Khammam,1005,188,141,12,56,1402
2021,August,8,Gujarat,Ahmedabad,893,167,125,11,50,1246
2021,August,8,Gujarat,Surat,1090,204,153,13,61,1521
2021,August,8,Gujarat,Vadodara,849,159,119,10,47,1184
2021,August,8,Gujarat,Rajkot,968,181,136,12,54,1351
2021,August,8,Gujarat,Bhavnagar,1117,209,157,13,62,1558
2021,August,8,Uttar Pradesh,Lucknow,1735,325,244,21,97,2422
2021,August,8,Uttar Pradesh,Kanpur,1863,349,262,23,104,2601
2021,August,8,Uttar Pradesh,Agra,1871,350,263,23,105,2612
2021,August,8,Uttar Pradesh,Varanasi,1978,370,278,24,111,2761
2021,August,8,Uttar Pradesh,Prayagraj,1939,363,272,24,109,2707
2021,August,8,Kerala,Thiruvananthapuram,1180,221,165,14,66,1646
2021,August,8,Kerala,Kochi,987,185,138,12,55,1377
2021,August,8,Kerala,Kozhikode,1183,221,166,14,66,1650
2021,August,8,Kerala,Thrissur,1066,199,149,13,59,1486
2021,August,8,Kerala,Kollam,1090,204,153,13,61,1521
2021,August,8,Rajasthan,Jaipur,888,166,124,11,49,1238
2021,August,8,Rajasthan,Jodhpur,860,161,120,10,48,1199
2021,August,8,Rajasthan,Udaipur,999,187,140,12,56,1394
2021,August,8,Rajasthan,Kota,1103,206,155,13,62,1539
2021,August,8,Rajasthan,Ajmer,1124,210,158,14,63,1569
2021,August,8,West Bengal,Kolkata,1099,206,154,13,61,1533
2021,August,8,West Bengal,Howrah,1175,220,165,14,66,1640
2021,August,8,West Bengal,Siliguri,835,156,117,10,46,1164
2021,August,8,West Bengal,Durgapur,1159,217,163,14,65,1618
2021,August,8,West Bengal,Asansol,1223,229,172,15,68,1707
2021,August,8,Andhra Pradesh,Visakhapatnam,1074,201,151,13,60,1499
2021,August,8,Andhra Pradesh,Vijayawada,1064,199,149,13,59,1484
2021,August,8,Andhra Pradesh,Guntur,980,183,137,12,55,1367
2021,August,8,Andhra Pradesh,Tirupati,1072,201,150,13,60,1496
2021,August,8,Andhra Pradesh,Kurnool,1144,214,160,14,64,1596
2021,August,8,Madhya Pradesh,Bhopal,854,160,120,10,48,1192
2021,August,8,Madhya Pradesh,Indore,899,168,126,11,50,1254
2021,August,8,Madhya Pradesh,Jabalpur,935,175,131,11,52,1304
2021,August,8,Madhya Pradesh,Gwalior,964,180,135,12,54,1345
2021,August,8,Madhya Pradesh,Ujjain,1098,206,154,13,61,1532
2021,August,8,Punjab,Ludhiana,962,180,135,12,54,1343
2021,August,8,Punjab,Amritsar,1148,215,161,14,64,1602
2021,August,8,Punjab,Jalandhar,1003,188,141,12,56,1400
2021,August,8,Punjab,Patiala,880,165,123,11,49,1228
2021,August,8,Punjab,Bathinda,1028,192,144,12,57,1433
2021,August,8,Bihar,Patna,923,173,129,11,51,1287
2021,August,8,Bihar,Gaya,1012,189,142,12,56,1411
2021,August,8,Bihar,Muzaffarpur,996,186,140,12,56,1390
2021,August,8,Bihar,Bhagalpur,1181,221,166,14,66,1648
2021,August,8,Bihar,Purnia,1100,206,154,13,61,1534
2021,August,8,Odisha,Bhubaneswar,1013,189,142,12,56,1412
2021,August,8,Odisha,Cuttack,1041,195,146,13,58,1453
2021,August,8,Odisha,Rourkela,904,169,127,11,50,1261
2021,August,8,Odisha,Sambalpur,936,175,131,11,52,1305
2021,August,8,Odisha,Berhampur,1111,208,156,13,62,1550
2021,August,8,Assam,Guwahati,981,183,137,12,55,1368
2021,August,8,Assam,Silchar,1015,190,142,12,57,1416
2021,August,8,Assam,Dibrugarh,1146,214,161,14,64,1599
2021,August,8,Assam,Jorhat,1113,208,156,13,62,1552
2021,August,8,Assam,Nagaon,1094,205,153,13,61,1526
2021,September,9,Maharashtra,Mumbai,1745,327,245,21,98,2436
2021,September,9,Maharashtra,Pune,1740,326,244,21,97,2428
2021,September,9,Maharashtra,Nagpur,2054,385,288,25,115,2867
2021,September,9,Maharashtra,Nashik,1910,358,268,23,107,2666
2021,September,9,Maharashtra,Aurangabad,1689,316,237,21,95,2358
2021,September,9,Karnataka,Bengaluru,1499,281,210,18,84,2092
2021,September,9,Karnataka,Mysuru,1777,333,249,22,99,2480
2021,September,9,Karnataka,Hubballi,2029,380,285,25,114,2833
2021,September,9,Karnataka,Mangaluru,1822,341,256,22,102,2543
2021,September,9,Karnataka,Belagavi,2179,408,306,27,122,3042
2021,September,9,Tamil Nadu,Chennai,1783,334,250,22,100,2489
2021,September,9,Tamil Nadu,Coimbatore,1663,311,233,20,93,2320
2021,September,9,Tamil Nadu,Madurai,2110,395,296,26,118,2945
2021,September,9,Tamil Nadu,Salem,2015,377,283,25,113,2813
2021,September,9,Tamil Nadu,Tiruchirappalli,1757,329,247,21,98,2452
2021,September,9,Telangana,Hyderabad,1201,225,168,15,67,1676
2021,September,9,Telangana,Warangal,1034,194,145,12,58,1443
2021,September,9,Telangana,Karimnagar,1239,232,174,15,69,1729
2021,September,9,Telangana,Nizamabad,1093,205,153,13,61,1525
2021,September,9,Telangana,Khammam,893,167,125,11,50,1246
2021,September,9,Gujarat,Ahmedabad,863,161,121,10,48,1203
2021,September,9,Gujarat,Surat,1123,210,157,14,63,1567
2021,September,9,Gujarat,Vadodara,1072,201,150,13,60,1496
2021,September,9,Gujarat,Rajkot,838,157,117,10,47,1169
2021,September,9,Gujarat,Bhavnagar,1139,213,160,14,64,1590
2021,September,9,Uttar Pradesh,Lucknow,1473,276,207,18,82,2056
2021,September,9,Uttar Pradesh,Kanpur,2085,391,293,26,117,2912
2021,September,9,Uttar Pradesh,Agra,2065,387,290,25,116,2883
2021,September,9,Uttar Pradesh,Varanasi,1880,352,264,23,105,2624
2021,September,9,Uttar Pradesh,Prayagraj,1693,317,238,21,95,2364
2021,September,9,Kerala,Thiruvananthapuram,968,181,136,12,54,1351
2021,September,9,Kerala,Kochi,1100,206,154,13,61,1534
2021,September,9,Kerala,Kozhikode,1119,209,157,13,62,1560
2021,September,9,Kerala,Thrissur,916,171,128,11,51,1277
2021,September,9,Kerala,Kollam,1218,228,171,15,68,1700
2021,September,9,Rajasthan,Jaipur,1185,222,166,14,66,1653
2021,September,9,Rajasthan,Jodhpur,963,180,135,12,54,1344
2021,September,9,Rajasthan,Udaipur,858,160,120,10,48,1196
2021,September,9,Rajasthan,Kota,877,164,123,10,49,1223
2021,September,9,Rajasthan,Ajmer,997,187,140,12,56,1392
2021,September,9,West Bengal,Kolkata,1087,203,152,13,61,1516
2021,September,9,West Bengal,Howrah,1110,208,156,13,62,1549
2021,September,9,West Bengal,Siliguri,839,157,118,10,47,1171
2021,September,9,West Bengal,Durgapur,1131,212,159,14,63,1579
2021,September,9,West Bengal,Asansol,914,171,128,11,51,1275
2021,September,9,Andhra Pradesh,Visakhapatnam,854,160,120,10,48,1192
2021,September,9,Andhra Pradesh,Vijayawada,916,171,128,11,51,1277
2021,September,9,Andhra Pradesh,Guntur,1163,218,163,14,65,1623
2021,September,9,Andhra Pradesh,Tirupati,903,169,127,11,50,1260
2021,September,9,Andhra Pradesh,Kurnool,1192,223,167,14,67,1663
2021,September,9,Madhya Pradesh,Bhopal,1224,229,172,15,68,1708
2021,September,9,Madhya Pradesh,Indore,894,167,125,11,50,1247
2021,September,9,Madhya Pradesh,Jabalpur,948,177,133,11,53,1322
2021,September,9,Madhya Pradesh,Gwalior,1209,226,170,15,68,1688
2021,September,9,Madhya Pradesh,Ujjain,866,162,121,10,48,1207
2021,September,9,Punjab,Ludhiana,1122,210,157,14,63,1566
2021,September,9,Punjab,Amritsar,1003,188,141,12,56,1400
2021,September,9,Punjab,Jalandhar,1005,188,141,12,56,1402
2021,September,9,Punjab,Patiala,1196,224,168,14,67,1669
2021,September,9,Punjab,Bathinda,916,171,128,11,51,1277
2021,September,9,Bihar,Patna,982,184,138,12,55,1371
2021,September,9,Bihar,Gaya,938,175,131,11,52,1307
2021,September,9,Bihar,Muzaffarpur,1232,231,173,15,69,1720
2021,September,9,Bihar,Bhagalpur,1180,221,165,14,66,1646
2021,September,9,Bihar,Purnia,905,169,127,11,50,1262
2021,September,9,Odisha,Bhubaneswar,878,164,123,10,49,1224
2021,September,9,Odisha,Cuttack,959,179,134,11,53,1336
2021,September,9,Odisha,Rourkela,1190,223,167,14,66,1660
2021,September,9,Odisha,Sambalpur,1178,221,165,14,66,1644
2021,September,9,Odisha,Berhampur,1170,219,164,14,65,1632
2021,September,9,Assam,Guwahati,1110,208,156,13,62,1549
2021,September,9,Assam,Silchar,1236,231,173,15,69,1724
2021,September,9,Assam,Dibrugarh,901,168,126,11,50,1256
2021,September,9,Assam,Jorhat,1074,201,151,13,60,1499
2021,September,9,Assam,Nagaon,1162,217,163,14,65,1621
2021,October,10,Maharashtra,Mumbai,2252,422,316,28,126,3144
2021,October,10,Maharashtra,Pune,1820,341,256,22,102,2541
2021,October,10,Maharashtra,Nagpur,2036,381,286,25,114,2842
2021,October,10,Maharashtra,Nashik,2072,388,291,25,116,2892
2021,October,10,Maharashtra,Aurangabad,2527,473,355,31,142,3528
2021,October,10,Karnataka,Bengaluru,2444,458,343,30,137,3412
2021,October,10,Karnataka,Mysuru,2298,431,323,28,129,3209
2021,October,10,Karnataka,Hubballi,1816,340,255,22,102,2535
2021,October,10,Karnataka,Mangaluru,2577,483,362,32,144,3598
2021,October,10,Karnataka,Belagavi,2126,398,299,26,119,2968
2021,October,10,Tamil Nadu,Chennai,2074,388,291,25,116,2894
2021,October,10,Tamil Nadu,Coimbatore,2307,432,324,28,129,3220
2021,October,10,Tamil Nadu,Madurai,2068,387,290,25,116,2886
2021,October,10,Tamil Nadu,Salem,1869,350,262,23,105,2609
2021,October,10,Tamil Nadu,Tiruchirappalli,2536,475,356,31,142,3540
2021,October,10,Telangana,Hyderabad,1028,192,144,12,57,1433
2021,October,10,Telangana,Warangal,1327,248,186,16,74,1851
2021,October,10,Telangana,Karimnagar,1185,222,166,14,66,1653
2021,October,10,Telangana,Nizamabad,1403,263,197,17,78,1958
2021,October,10,Telangana,Khammam,1491,279,209,18,83,2080
2021,October,10,Gujarat,Ahmedabad,1002,188,141,12,56,1399
2021,October,10,Gujarat,Surat,1058,198,148,13,59,1476
2021,October,10,Gujarat,Vadodara,1125,210,158,14,63,1570
2021,October,10,Gujarat,Rajkot,1260,236,177,15,70,1758
2021,October,10,Gujarat,Bhavnagar,1259,236,177,15,70,1757
2021,October,10,Uttar Pradesh,Lucknow,2557,479,359,31,143,3569
2021,October,10,Uttar Pradesh,Kanpur,2063,386,290,25,116,2880
2021,October,10,Uttar Pradesh,Agra,2117,397,297,26,119,2956
2021,October,10,Uttar Pradesh,Varanasi,1773,332,249,22,99,2475
2021,October,10,Uttar Pradesh,Prayagraj,1907,357,268,23,107,2662
2021,October,10,Kerala,Thiruvananthapuram,1069,200,150,13,60,1492
2021,October,10,Kerala,Kochi,1333,250,187,16,75,1861
2021,October,10,Kerala,Kozhikode,1278,239,179,15,71,1782
2021,October,10,Kerala,Thrissur,1492,279,209,18,83,2081
2021,October,10,Kerala,Kollam,1226,229,172,15,68,1710
2021,October,10,Rajasthan,Jaipur,1277,239,179,15,71,1781
2021,October,10,Rajasthan,Jodhpur,1253,235,176,15,70,1749
2021,October,10,Rajasthan,Udaipur,1455,272,204,18,81,2030
2021,October,10,Rajasthan,Kota,1023,191,143,12,57,1426
2021,October,10,Rajasthan,Ajmer,1252,234,176,15,70,1747
2021,October,10,West Bengal,Kolkata,1486,278,209,18,83,2074
2021,October,10,West Bengal,Howrah,1028,192,144,12,57,1433
2021,October,10,West Bengal,Siliguri,1025,192,144,12,57,1430
2021,October,10,West Bengal,Durgapur,1456,273,204,18,81,2032
2021,October,10,West Bengal,Asansol,1424,267,200,17,80,1988
2021,October,10,Andhra Pradesh,Visakhapatnam,1264,237,177,15,71,1764
2021,October,10,Andhra Pradesh,Vijayawada,1109,207,155,13,62,1546
2021,October,10,Andhra Pradesh,Guntur,1487,278,209,18,83,2075
2021,October,10,Andhra Pradesh,Tirupati,1432,268,201,17,80,1998
2021,October,10,Andhra Pradesh,Kurnool,1403,263,197,17,78,1958
2021,October,10,Madhya Pradesh,Bhopal,1423,266,200,17,80,1986
2021,October,10,Madhya Pradesh,Indore,1015,190,142,12,57,1416
2021,October,10,Madhya Pradesh,Jabalpur,999,187,140,12,56,1394
2021,October,10,Madhya Pradesh,Gwalior,1101,206,154,13,61,1535
2021,October,10,Madhya Pradesh,Ujjain,1241,232,174,15,69,1731
2021,October,10,Punjab,Ludhiana,1341,251,188,16,75,1871
2021,October,10,Punjab,Amritsar,1376,258,193,17,77,1921
2021,October,10,Punjab,Jalandhar,1317,246,185,16,74,1838
2021,October,10,Punjab,Patiala,1318,247,185,16,74,1840
2021,October,10,Punjab,Bathinda,1443,270,202,18,81,2014
2021,October,10,Bihar,Patna,1196,224,168,14,67,1669
2021,October,10,Bihar,Gaya,1441,270,202,18,81,2012
2021,October,10,Bihar,Muzaffarpur,1390,260,195,17,78,1940
2021,October,10,Bihar,Bhagalpur,1361,255,191,17,76,1900
2021,October,10,Bihar,Purnia,1224,229,172,15,68,1708
2021,October,10,Odisha,Bhubaneswar,1106,207,155,13,62,1543
2021,October,10,Odisha,Cuttack,1103,206,155,13,62,1539
2021,October,10,Odisha,Rourkela,1006,188,141,12,56,1403
2021,October,10,Odisha,Sambalpur,1385,259,194,17,77,1932
2021,October,10,Odisha,Berhampur,1067,200,150,13,60,1490
2021,October,10,Assam,Guwahati,1300,243,182,16,73,1814
2021,October,10,Assam,Silchar,1143,214,160,14,64,1595
2021,October,10,Assam,Dibrugarh,1113,208,156,13,62,1552
2021,October,10,Assam,Jorhat,1355,254,190,16,76,1891
2021,October,10,Assam,Nagaon,1159,217,163,14,65,1618
2021,November,11,Maharashtra,Mumbai,2267,425,318,28,127,3165
2021,November,11,Maharashtra,Pune,2008,376,282,25,112,2803
2021,November,11,Maharashtra,Nagpur,2519,472,354,31,141,3517
2021,November,11,Maharashtra,Nashik,1828,342,257,22,102,2551
2021,November,11,Maharashtra,Aurangabad,1915,359,269,23,107,2673
2021,November,11,Karnataka,Bengaluru,2257,423,317,28,126,3151
2021,November,11,Karnataka,Mysuru,1776,333,249,22,99,2479
2021,November,11,Karnataka,Hubballi,2360,442,331,29,132,3294
2021,November,11,Karnataka,Mangaluru,2217,415,311,27,124,3094
2021,November,11,Karnataka,Belagavi,2619,491,368,32,147,3657
2021,November,11,Tamil Nadu,Chennai,1909,358,268,23,107,2665
2021,November,11,Tamil Nadu,Coimbatore,2410,452,339,30,135,3366
2021,November,11,Tamil Nadu,Madurai,2614,490,367,32,147,3650
2021,November,11,Tamil Nadu,Salem,2229,418,313,27,125,3112
2021,November,11,Tamil Nadu,Tiruchirappalli,2202,412,309,27,123,3073
2021,November,11,Telangana,Hyderabad,1093,204,153,13,61,1524
2021,November,11,Telangana,Warangal,1301,244,183,16,73,1817
2021,November,11,Telangana,Karimnagar,1279,239,179,15,71,1783
2021,November,11,Telangana,Nizamabad,1052,197,147,13,59,1468
2021,November,11,Telangana,Khammam,1315,246,184,16,73,1834
2021,November,11,Gujarat,Ahmedabad,1228,230,172,15,69,1714
2021,November,11,Gujarat,Surat,1393,261,195,17,78,1944
2021,November,11,Gujarat,Vadodara,1262,236,177,15,70,1760
2021,November,11,Gujarat,Rajkot,1120,210,157,14,63,1564
2021,November,11,Gujarat,Bhavnagar,1130,211,158,14,63,1576
2021,November,11,Uttar Pradesh,Lucknow,2442,458,343,30,137,3410
2021,November,11,Uttar Pradesh,Kanpur,1777,333,249,22,99,2480
2021,November,11,Uttar Pradesh,Agra,1844,345,259,23,103,2574
2021,November,11,Uttar Pradesh,Varanasi,2209,414,310,27,124,3084
2021,November,11,Uttar Pradesh,Prayagraj,2279,427,320,28,128,3182
2021,November,11,Kerala,Thiruvananthapuram,1304,244,183,16,73,1820
2021,November,11,Kerala,Kochi,1068,200,150,13,60,1491
2021,November,11,Kerala,Kozhikode,1119,209,157,13,62,1560
2021,November,11,Kerala,Thrissur,1424,267,200,17,80,1988
2021,November,11,Kerala,Kollam,1344,252,189,16,75,1876
2021,November,11,Rajasthan,Jaipur,1452,272,204,18,81,2027
2021,November,11,Rajasthan,Jodhpur,1201,225,168,15,67,1676
2021,November,11,Rajasthan,Udaipur,1130,211,158,14,63,1576
2021,November,11,Rajasthan,Kota,1095,205,154,13,61,1528
2021,November,11,Rajasthan,Ajmer,1399,262,196,17,78,1952
2021,November,11,West Bengal,Kolkata,1079,202,151,13,60,1505
2021,November,11,West Bengal,Howrah,1290,241,181,16,72,1800
2021,November,11,West Bengal,Siliguri,1048,196,147,13,58,1462
2021,November,11,West Bengal,Durgapur,1047,196,147,13,58,1461
